squad_country,squad_country_code,squad_shirt_number,squad_position,squad_player_name,squad_first_names,squad_last_names,squad_name_on_shirt,squad_date_of_birth,squad_club,squad_height_cm,rating_source,rating_ea_id,rating_rank,rating_player_name,rating_first_name,rating_last_name,rating_common_name,rating_gender,rating_nationality,rating_team,rating_league,rating_position,rating_position_label,rating_overall,rating_pac,rating_sho,rating_pas,rating_dri,rating_def,rating_phy,rating_height_cm,rating_weight_kg,rating_birthdate,rating_skill_moves,rating_weak_foot,rating_preferred_foot_id,rating_player_name_norm,rating_first_last_norm,rating_common_name_norm,rating_match_name_norm,rating_nationality_norm,match_score
Austria,AUT,6,MF,SEIWALD Nicolas,Nicolas,SEIWALD,SEIWALD,04/05/2001,RB Leipzig (GER),179,EA,257876,1326,Nicolas Seiwald,Nicolas,Seiwald,,Men's Football,Austria,RB Leipzig,Bundesliga,CDM,Center Defensive Midfielder,77,72,62,74,74,74,76,180,80,5/4/2001 12:00:00 AM,2,3,1,nicolas seiwald,nicolas seiwald,,nicolas seiwald,austria,100
Austria,AUT,8,DF,ALABA David,David,ALABA,ALABA,24/06/1992,Real Madrid C. F. (ESP),180,EA,197445,345,David Alaba,David,Alaba,,Men's Football,Austria,Real Madrid,LALIGA EA SPORTS,CB,Center Back,82,68,71,82,79,82,75,180,78,6/24/1992 12:00:00 AM,3,4,2,david alaba,david alaba,,david alaba,austria,100
Austria,AUT,9,MF,SABITZER Marcel,Marcel,SABITZER,SABITZER,17/03/1994,Borussia Dortmund (GER),178,EA,204923,582,Marcel Sabitzer,Marcel,Sabitzer,,Men's Football,Austria,Borussia Dortmund,Bundesliga,CDM,Center Defensive Midfielder,80,74,80,80,80,76,76,178,76,3/17/1994 12:00:00 AM,3,4,1,marcel sabitzer,marcel sabitzer,,marcel sabitzer,austria,100
Austria,AUT,10,MF,GRILLITSCH Florian,Florian,GRILLITSCH,GRILLITSCH,07/08/1995,SC Braga (POR),186,EA,228336,2132,Florian Grillitsch,Florian,Grillitsch,,Men's Football,Austria,SC Braga,Liga Portugal,CM,Center Midfielder,75,63,59,74,74,72,66,187,77,8/7/1995 12:00:00 AM,3,3,1,florian grillitsch,florian grillitsch,,florian grillitsch,austria,100
Austria,AUT,11,FW,GREGORITSCH Michael,Michael,GREGORITSCH,GREGORITSCH,18/04/1994,FC Augsburg (GER),193,EA,199439,2350,Michael Gregoritsch,Michael,Gregoritsch,,Men's Football,Austria,Brøndby IF,3F Superliga,ST,Striker,75,37,77,68,68,42,76,193,91,4/18/1994 12:00:00 AM,3,3,2,michael gregoritsch,michael gregoritsch,,michael gregoritsch,austria,100
Austria,AUT,12,GK,WIEGELE Florian,Florian,WIEGELE,WIEGELE,21/03/2001,FC Viktoria Plzeň (CZE),205,EA,72937,8957,Florian Wiegele,Florian,Wiegele,,Men's Football,Austria,Viktoria Plzeň,Česká Liga,GK,Goalkeeper,67,70,64,63,66,23,65,205,87,3/21/2001 12:00:00 AM,1,3,2,florian wiegele,florian wiegele,,florian wiegele,austria,100
Austria,AUT,13,GK,PENTZ Patrick,Patrick,PENTZ,PENTZ,02/01/1997,Brøndby IF (DEN),183,EA,228505,3744,Patrick Pentz,Patrick,Pentz,,Men's Football,Austria,Brøndby IF,3F Superliga,GK,Goalkeeper,72,71,70,70,74,53,70,182,80,1/2/1997 12:00:00 AM,1,4,2,patrick pentz,patrick pentz,,patrick pentz,austria,100
Austria,AUT,14,FW,KALAJDZIC Sasa,Saša,KALAJDŽIĆ,KALAJDZIC,07/07/1997,LASK Linz (AUT),200,EA,239901,2904,Saša Kalajdžić,Saša,Kalajdžić,,Men's Football,Austria,LASK,Ö. Bundesliga,ST,Striker,74,50,72,67,68,45,64,200,90,7/7/1997 12:00:00 AM,3,3,1,sasa kalajdzic,sasa kalajdzic,,sasa kalajdzic,austria,100
Austria,AUT,15,DF,LIENHART Philipp,Philipp,LIENHART,LIENHART,11/07/1996,SC Freiburg (GER),189,EA,231366,963,Philipp Lienhart,Philipp,Lienhart,,Men's Football,Austria,SC Freiburg,Bundesliga,CB,Center Back,79,67,28,59,64,81,78,189,87,7/11/1996 12:00:00 AM,2,3,1,philipp lienhart,philipp lienhart,,philipp lienhart,austria,100
Austria,AUT,16,DF,MWENE Phillip,Phillip,MWENE,MWENE,29/01/1994,1. FSV Mainz 05 (GER),170,EA,216275,1716,Phillipp Mwene,Phillipp,Mwene,,Men's Football,Austria,1. FSV Mainz 05,Bundesliga,LB,Left Back,76,78,55,69,75,70,70,172,68,1/29/1994 12:00:00 AM,3,4,1,phillipp mwene,phillipp mwene,,phillipp mwene,austria,96
Austria,AUT,18,MF,SCHMID Romano,Romano,SCHMID,SCHMID,27/01/2000,SV Werder Bremen (GER),168,EA,239701,1135,Romano Schmid,Romano,Schmid,,Men's Football,Austria,SV Werder Bremen,Bundesliga,CAM,Center Attacking Midfielder,78,77,67,78,83,56,58,168,73,1/27/2000 12:00:00 AM,3,3,1,romano schmid,romano schmid,,romano schmid,austria,100
Austria,AUT,19,MF,BAUMGARTNER Christoph,Christoph,BAUMGARTNER,BAUMGARTNER,01/08/1999,RB Leipzig (GER),180,EA,242187,1480,Christoph Baumgartner,Christoph,Baumgartner,,Men's Football,Austria,RB Leipzig,Bundesliga,CAM,Center Attacking Midfielder,77,74,72,72,79,47,63,180,77,8/1/1999 12:00:00 AM,4,3,1,christoph baumgartner,christoph baumgartner,,christoph baumgartner,austria,100
Austria,AUT,20,MF,LAIMER Konrad,Konrad,LAIMER,LAIMER,27/05/1997,FC Bayern München (GER),180,EA,225375,340,Konrad Laimer,Konrad,Laimer,,Men's Football,Austria,FC Bayern München,Bundesliga,RB,Right Back,82,82,69,76,75,81,76,180,72,5/27/1997 12:00:00 AM,3,3,1,konrad laimer,konrad laimer,,konrad laimer,austria,100
Austria,AUT,21,FW,WIMMER Patrick,Patrick,WIMMER,WIMMER,30/05/2001,VfL Wolfsburg (GER),182,EA,254566,1358,Patrick Wimmer,Patrick,Wimmer,,Men's Football,Austria,VfL Wolfsburg,Bundesliga,CAM,Center Attacking Midfielder,77,84,69,72,81,49,73,182,77,5/30/2001 12:00:00 AM,5,4,1,patrick wimmer,patrick wimmer,,patrick wimmer,austria,100
Austria,AUT,22,MF,PRASS Alexander,Alexander,PRASS,PRASS,26/05/2001,TSG Hoffenheim (GER),180,EA,263041,2417,Alexander Prass,Alexander,Prass,,Men's Football,Austria,TSG Hoffenheim,Bundesliga,LB,Left Back,74,74,65,74,75,69,74,180,72,5/26/2001 12:00:00 AM,3,2,2,alexander prass,alexander prass,,alexander prass,austria,100
Austria,AUT,23,DF,FRIEDL Marco,Marco,FRIEDL,FRIEDL,16/03/1998,SV Werder Bremen (GER),187,EA,237595,1476,Marco Friedl,Marco,Friedl,,Men's Football,Austria,SV Werder Bremen,Bundesliga,CB,Center Back,77,75,44,64,69,79,77,187,82,3/16/1998 12:00:00 AM,2,2,2,marco friedl,marco friedl,,marco friedl,austria,100
Austria,AUT,25,DF,SVOBODA Michael,Michael,SVOBODA,SVOBODA,15/10/1998,Venezia FC (ITA),195,EA,250779,7843,Michael Svoboda,Michael,Svoboda,,Men's Football,Austria,Venezia,Serie BKT,CB,Center Back,68,59,44,52,56,67,80,195,86,10/15/1998 12:00:00 AM,2,3,1,michael svoboda,michael svoboda,,michael svoboda,austria,100
Austria,AUT,26,MF,SCHOEPF Alessandro,Alessandro Andre,SCHÖPF,SCHÖPF,07/02/1994,Wolfsberger AC (AUT),178,EA,220925,7144,Alessandro Schöpf,Alessandro,Schöpf,,Men's Football,Austria,Wolfsberger AC,Ö. Bundesliga,CM,Center Midfielder,68,67,62,67,69,60,70,178,74,2/7/1994 12:00:00 AM,3,4,1,alessandro schopf,alessandro schopf,,alessandro schopf,austria,100
Belgium,BEL,1,GK,COURTOIS Thibaut,Thibaut Nicolas M,COURTOIS,COURTOIS,11/05/1992,Real Madrid C. F. (ESP),199,EA,192119,28,Thibaut Courtois,Thibaut,Courtois,,Men's Football,Belgium,Real Madrid,LALIGA EA SPORTS,GK,Goalkeeper,89,85,89,76,90,46,88,200,96,5/11/1992 12:00:00 AM,1,3,2,thibaut courtois,thibaut courtois,,thibaut courtois,belgium,100
Belgium,BEL,2,DF,DEBAST Zeno,Zeno Koen,DEBAST,DEBAST,24/10/2003,Sporting CP (POR),189,EA,254262,1078,Zeno Debast,Zeno,Debast,,Men's Football,Belgium,Sporting CP,Liga Portugal,CDM,Center Defensive Midfielder,78,70,56,76,74,77,76,191,76,10/24/2003 12:00:00 AM,3,4,1,zeno debast,zeno debast,,zeno debast,belgium,100
Belgium,BEL,3,DF,THEATE Arthur,Arthur Nicolas R,THEATE,THEATE,25/05/2000,Eintracht Frankfurt (GER),185,EA,257278,723,Arthur Theate,Arthur,Theate,,Men's Football,Belgium,Frankfurt,Bundesliga,CB,Center Back,80,67,40,70,71,80,82,185,78,5/25/2000 12:00:00 AM,2,3,2,arthur theate,arthur theate,,arthur theate,belgium,100
Belgium,BEL,4,DF,MECHELE Brandon,Brandon Erik,MECHELE,MECHELE,28/01/1993,Club Brugge (BEL),190,EA,212204,1906,Brandon Mechele,Brandon,Mechele,,Men's Football,Belgium,Club Brugge,1A Pro League,CB,Center Back,76,49,40,55,56,80,78,190,80,1/28/1993 12:00:00 AM,2,4,1,brandon mechele,brandon mechele,,brandon mechele,belgium,100
Belgium,BEL,5,DF,DE CUYPER Maxim,Maxim Peter M,DE CUYPER,DE CUYPER,22/12/2000,Brighton & Hove Albion FC (ENG),182,EA,251479,590,Maxim De Cuyper,Maxim,De Cuyper,,Men's Football,Belgium,Brighton,Premier League,LB,Left Back,80,76,73,80,79,75,75,183,72,12/22/2000 12:00:00 AM,2,4,2,maxim de cuyper,maxim de cuyper,,maxim de cuyper,belgium,100
Belgium,BEL,6,MF,WITSEL Axel,Axel Laurent A,WITSEL,WITSEL,12/01/1989,Girona FC (ESP),186,EA,177413,1543,Axel Witsel,Axel,Witsel,,Men's Football,Belgium,Girona FC,LALIGA EA SPORTS,CB,Center Back,77,31,63,76,74,79,66,186,81,1/12/1989 12:00:00 AM,3,4,1,axel witsel,axel witsel,,axel witsel,belgium,100
Belgium,BEL,7,MF,DE BRUYNE Kevin,Kevin,DE BRUYNE,DE BRUYNE,28/06/1991,SSC Napoli (ITA),181,EA,192985,51,Kevin De Bruyne,Kevin,De Bruyne,,Men's Football,Belgium,SSC Napoli,Serie A Enilive,CM,Center Midfielder,87,66,83,92,84,65,72,181,75,6/28/1991 12:00:00 AM,4,5,1,kevin de bruyne,kevin de bruyne,,kevin de bruyne,belgium,100
Belgium,BEL,8,MF,TIELEMANS Youri,Youri Marion A,TIELEMANS,TIELEMANS,07/05/1997,Aston Villa FC (ENG),176,EA,216393,139,Youri Tielemans,Youri,Tielemans,,Men's Football,Belgium,Aston Villa,Premier League,CM,Center Midfielder,85,54,79,85,80,75,72,176,72,5/7/1997 12:00:00 AM,4,4,1,youri tielemans,youri tielemans,,youri tielemans,belgium,100
Belgium,BEL,9,FW,LUKAKU Romelu,Romelu,LUKAKU BOLINGOLI,LUKAKU,13/05/1993,SSC Napoli (ITA),190,EA,192505,219,Romelu Lukaku,Romelu,Lukaku,,Men's Football,Belgium,SSC Napoli,Serie A Enilive,ST,Striker,84,79,82,75,75,41,84,191,94,5/13/1993 12:00:00 AM,3,4,2,romelu lukaku,romelu lukaku,,romelu lukaku,belgium,100
Belgium,BEL,10,FW,TROSSARD Leandro,Leandro,TROSSARD,TROSSARD,04/12/1994,Arsenal FC (ENG),172,EA,207421,304,Leandro Trossard,Leandro,Trossard,,Men's Football,Belgium,Arsenal,Premier League,LW,Left Wing,83,80,81,80,85,30,60,171,67,12/4/1994 12:00:00 AM,4,5,1,leandro trossard,leandro trossard,,leandro trossard,belgium,100
Belgium,BEL,11,FW,DOKU Jeremy,Jeremy Baffour,DOKU,DOKU,27/05/2002,Manchester City FC (ENG),173,EA,246420,697,Jérémy Doku,Jérémy,Doku,,Men's Football,Belgium,Manchester City,Premier League,LW,Left Wing,80,91,71,72,87,32,68,173,66,5/27/2002 12:00:00 AM,4,3,1,jeremy doku,jeremy doku,,jeremy doku,belgium,100
Belgium,BEL,12,GK,LAMMENS Senne,Senne,LAMMENS,LAMMENS,07/07/2002,Manchester United FC (ENG),193,EA,254803,1215,Senne Lammens,Senne,Lammens,,Men's Football,Belgium,Man Utd,Premier League,GK,Goalkeeper,78,79,77,71,77,21,79,193,92,7/7/2002 12:00:00 AM,1,4,1,senne lammens,senne lammens,,senne lammens,belgium,100
Belgium,BEL,13,GK,PENDERS Mike,Mike Louis,PENDERS,PENDERS,31/07/2005,RC Strasbourg (FRA),200,EA,270821,3360,Mike Penders,Mike,Penders,,Men's Football,Belgium,Strasbourg,Ligue 1 McDonald's,GK,Goalkeeper,73,77,72,76,75,22,69,200,95,7/31/2005 12:00:00 AM,1,2,2,mike penders,mike penders,,mike penders,belgium,100
Belgium,BEL,14,FW,LUKEBAKIO Dodi,Dodi,LUKEBAKIO NGANDOLI,LUKEBAKIO,24/09/1997,SL Ben,184,EA,231416,415,Dodi Lukébakio,Dodi,Lukébakio,,Men's Football,Belgium,SL Benfica,Liga Portugal,RM,Right Midfielder,82,87,81,76,83,31,64,187,77,9/24/1997 12:00:00 AM,4,3,2,dodi lukebakio,dodi lukebakio,,dodi lukebakio,belgium,100
Belgium,BEL,15,DF,MEUNIER Thomas,Thomas Andre A,MEUNIER,MEUNIER,12/09/1991,Lille OSC (FRA),190,EA,202371,1598,Thomas Meunier,Thomas,Meunier,,Men's Football,Belgium,LOSC Lille,Ligue 1 McDonald's,RB,Right Back,76,63,74,72,71,75,81,191,90,9/12/1991 12:00:00 AM,3,4,1,thomas meunier,thomas meunier,,thomas meunier,belgium,100
Belgium,BEL,16,DF,DE WINTER Koni,Koni,DE WINTER,DE WINTER,12/06/2002,AC Milan (ITA),191,EA,265774,2867,Koni De Winter,Koni,De Winter,,Men's Football,Belgium,Milano FC,Serie A Enilive,CB,Center Back,74,67,40,58,66,75,72,191,75,6/12/2002 12:00:00 AM,2,3,1,koni de winter,koni de winter,,koni de winter,belgium,100
Belgium,BEL,17,FW,DE KETELAERE Charles,Charles Marc S,DE KETELAERE,DE KETELAERE,10/03/2001,Atalanta Bergamo (ITA),192,EA,251470,385,Charles De Ketelaere,Charles,De Ketelaere,,Men's Football,Belgium,Bergamo Calcio,Serie A Enilive,CAM,Center Attacking Midfielder,82,70,79,80,83,56,68,192,79,3/10/2001 12:00:00 AM,4,3,2,charles de ketelaere,charles de ketelaere,,charles de ketelaere,belgium,100
Belgium,BEL,18,DF,SEYS Joaquin,Joaquin Ronny,SEYS,SEYS,28/03/2005,Club Brugge (BEL),178,EA,71305,4059,Joaquin Seys,Joaquin,Seys,,Men's Football,Belgium,Club Brugge,1A Pro League,RB,Right Back,72,81,35,67,69,67,66,178,63,3/28/2005 12:00:00 AM,2,4,2,joaquin seys,joaquin seys,,joaquin seys,belgium,100
Belgium,BEL,19,MF,MOREIRA Diego,Diego Manuel J,DA SILVA MOREIRA,MOREIRA,06/08/2004,RC Strasbourg (FRA),179,EA,270039,1308,Diego Moreira,Diego Manuel,J. da Silva Moreira,Diego Moreira,Men's Football,Belgium,Strasbourg,Ligue 1 McDonald's,LM,Left Midfielder,77,90,67,69,79,64,68,179,73,8/6/2004 12:00:00 AM,4,3,2,diego moreira,diego manuel j da silva moreira,diego moreira,diego moreira,belgium,100
Belgium,BEL,20,MF,VANAKEN Hans,Hans,VANAKEN,VANAKEN,24/08/1992,Club Brugge (BEL),195,EA,200155,691,Hans Vanaken,Hans,Vanaken,,Men's Football,Belgium,Club Brugge,1A Pro League,CAM,Center Attacking Midfielder,80,45,79,84,77,60,78,195,77,8/24/1992 12:00:00 AM,4,4,1,hans vanaken,hans vanaken,,hans vanaken,belgium,100
Belgium,BEL,21,DF,CASTAGNE Timothy,Timothy,CASTAGNE,CASTAGNE,05/12/1995,Fulham FC (ENG),185,EA,222501,1753,Timothy Castagne,Timothy,Castagne,,Men's Football,Belgium,Fulham,Premier League,RB,Right Back,76,68,57,70,72,74,71,185,80,12/5/1995 12:00:00 AM,2,3,1,timothy castagne,timothy castagne,,timothy castagne,belgium,100
Belgium,BEL,22,MF,SAELEMAEKERS Alexis,Alexis Jesse M,SAELEMAEKERS,SAELEMAEKERS,27/06/1999,AC Milan (ITA),180,EA,242664,840,Alexis Saelemaekers,Alexis,Saelemaekers,,Men's Football,Belgium,Milano FC,Serie A Enilive,RM,Right Midfielder,79,80,67,75,81,66,63,180,72,6/27/1999 12:00:00 AM,4,4,1,alexis saelemaekers,alexis saelemaekers,,alexis saelemaekers,belgium,100
Belgium,BEL,23,MF,RASKIN Nicolas,Nicolas Thierry Y,RASKIN,RASKIN,23/02/2001,Rangers FC (SCO),178,EA,239810,1325,Nicolas Raskin,Nicolas,Raskin,,Men's Football,Belgium,Rangers,Scottish Prem,CDM,Center Defensive Midfielder,77,73,63,73,76,73,74,178,74,2/23/2001 12:00:00 AM,3,4,1,nicolas raskin,nicolas raskin,,nicolas raskin,belgium,100
Belgium,BEL,24,MF,ONANA Amadou,Amadou Ba Z,MVOM ONANA,ONANA,16/08/2001,Aston Villa FC (ENG),192,EA,257057,801,Amadou Onana,Amadou,Onana,,Men's Football,Belgium,Aston Villa,Premier League,CDM,Center Defensive Midfielder,79,74,62,72,73,78,81,192,76,8/16/2001 12:00:00 AM,3,4,1,amadou onana,amadou onana,,amadou onana,belgium,100
Belgium,BEL,25,DF,NGOY Nathan,Nathan,NGOY,NGOY,10/06/2003,Lille OSC (FRA),183,EA,262071,8490,Nathan Ngoy,Nathan,Ngoy,,Men's Football,Belgium,LOSC Lille,Ligue 1 McDonald's,CB,Center Back,67,78,44,49,67,65,74,183,74,6/10/2003 12:00:00 AM,2,3,1,nathan ngoy,nathan ngoy,,nathan ngoy,belgium,100
Bosnia And Herzegovina,BIH,1,GK,VASILJ Nikola,Nikola,VASILJ,VASILJ,02/12/1995,FC St. Pauli (GER),193,EA,262956,1495,Nikola Vasilj,Nikola,Vasilj,,Men's Football,Bosnia and Herzegovina,FC St. Pauli,Bundesliga,GK,Goalkeeper,77,77,72,65,79,34,77,193,86,12/2/1995 12:00:00 AM,1,3,1,nikola vasilj,nikola vasilj,,nikola vasilj,bosnia and herzegovina,100
Bosnia And Herzegovina,BIH,2,DF,MUJAKIC Nihad,Nihad,MUJAKIĆ,MUJAKIĆ,15/04/1998,Gaziantep FK (TUR),189,EA,251168,9137,Nihad Mujakić,Nihad,Mujakić,,Men's Football,Bosnia and Herzegovina,Eyüpspor,Trendyol Süper Lig,CB,Center Back,67,70,28,42,47,66,77,189,78,4/15/1998 12:00:00 AM,2,3,2,nihad mujakic,nihad mujakic,,nihad mujakic,bosnia and herzegovina,100
Bosnia And Herzegovina,BIH,4,DF,MUHAREMOVIC Tarik,Tarik,MUHAREMOVIĆ,MUHAREMOVIĆ,28/02/2003,US Sassuolo (ITA),192,EA,262027,6003,Tarik Muharemović,Tarik,Muharemović,,Men's Football,Bosnia and Herzegovina,Sassuolo,Serie A Enilive,CB,Center Back,70,59,23,47,56,73,67,187,76,2/28/2003 12:00:00 AM,2,3,2,tarik muharemovic,tarik muharemovic,,tarik muharemovic,bosnia and herzegovina,100
Bosnia And Herzegovina,BIH,5,DF,KOLASINAC Sead,Sead,KOLAŠINAC,KOLAŠINAC,20/06/1993,Atalanta Bergamo (ITA),183,EA,207993,877,Sead Kolašinac,Sead,Kolašinac,,Men's Football,Bosnia and Herzegovina,Bergamo Calcio,Serie A Enilive,CB,Center Back,79,61,63,68,69,79,82,183,85,6/20/1993 12:00:00 AM,2,2,2,sead kolasinac,sead kolasinac,,sead kolasinac,bosnia and herzegovina,100
Bosnia And Herzegovina,BIH,6,MF,TAHIROVIC Benjamin,Benjamin,TAHIROVIC,TAHIROVIĆ,03/03/2003,Brøndby IF (DEN),191,EA,272596,8788,Benjamin Tahirović,Benjamin,Tahirović,,Men's Football,Bosnia and Herzegovina,Brøndby IF,3F Superliga,CDM,Center Defensive Midfielder,67,51,50,62,66,62,71,191,77,3/3/2003 12:00:00 AM,2,3,1,benjamin tahirovic,benjamin tahirovic,,benjamin tahirovic,bosnia and herzegovina,100
Bosnia And Herzegovina,BIH,7,DF,DEDIC Amar,Amar,DEDIĆ,DEDIĆ,18/08/2002,SL Ben,180,EA,257345,2993,Amar Dedić,Amar,Dedić,,Men's Football,Bosnia and Herzegovina,SL Benfica,Liga Portugal,RB,Right Back,73,83,58,68,74,66,74,180,74,8/18/2002 12:00:00 AM,3,4,1,amar dedic,amar dedic,,amar dedic,bosnia and herzegovina,100
Bosnia And Herzegovina,BIH,8,MF,GIGOVIC Armin,Armin,GIGOVIĆ,GIGOVIĆ,06/04/2002,BSC Young Boys (SUI),187,EA,251617,3808,Armin Gigović,Armin,Gigović,,Men's Football,Bosnia and Herzegovina,BSC Young Boys,Brack Super League,CM,Center Midfielder,72,65,61,70,74,60,74,187,78,4/6/2002 12:00:00 AM,3,4,1,armin gigovic,armin gigovic,,armin gigovic,bosnia and herzegovina,100
Bosnia And Herzegovina,BIH,9,FW,BAZDAR Samed,Samed,BAŽDAR,BAŽDAR,31/01/2004,Jagiellonia Białystok (POL),189,EA,72360,6413,Samed Baždar,Samed,Baždar,,Men's Football,Bosnia and Herzegovina,Real Zaragoza,LALIGA HYPERMOTION,ST,Striker,69,70,66,70,74,40,63,186,74,1/31/2004 12:00:00 AM,3,3,1,samed bazdar,samed bazdar,,samed bazdar,bosnia and herzegovina,100
Bosnia And Herzegovina,BIH,10,FW,DEMIROVIC Ermedin,Ermedin,DEMIROVIĆ,DEMIROVIĆ,25/03/1998,VfB Stuttgart (GER),185,EA,238900,686,Ermedin Demirović,Ermedin,Demirović,,Men's Football,Bosnia and Herzegovina,VfB Stuttgart,Bundesliga,ST,Striker,80,72,81,73,78,42,78,185,84,3/25/1998 12:00:00 AM,3,3,1,ermedin demirovic,ermedin demirovic,,ermedin demirovic,bosnia and herzegovina,100
Bosnia And Herzegovina,BIH,11,FW,DZEKO Edin,Edin,DŽEKO,DŽEKO,17/03/1986,FC Schalke 04 (GER),192,EA,180930,571,Edin Džeko,Edin,Džeko,,Men's Football,Bosnia and Herzegovina,Fiorentina,Serie A Enilive,ST,Striker,81,55,82,74,77,40,72,193,80,3/17/1986 12:00:00 AM,3,5,1,edin dzeko,edin dzeko,,edin dzeko,bosnia and herzegovina,100
Bosnia And Herzegovina,BIH,15,MF,MEMIC Amar,Amar,MEMIĆ,MEMIĆ,20/01/2001,FC Viktoria Plzeň (CZE),176,EA,76602,3857,Amar Memić,Amar,Memić,,Men's Football,Bosnia and Herzegovina,Viktoria Plzeň,Česká Liga,RM,Right Midfielder,72,81,69,68,73,48,61,176,72,1/20/2001 12:00:00 AM,3,3,1,amar memic,amar memic,,amar memic,bosnia and herzegovina,100
Bosnia And Herzegovina,BIH,16,MF,HADZIAHMETOVIC Amir,Amir,HADŽIAHMETOVIĆ,HADŽIAHMETOVIĆ,08/03/1997,Hull City FC (ENG),179,EA,233053,3084,Amir Hadžiahmetović,Amir,Hadžiahmetović,,Men's Football,Bosnia and Herzegovina,Hull City,EFL Championship,CDM,Center Defensive Midfielder,73,65,60,73,72,70,73,179,70,3/8/1997 12:00:00 AM,2,3,1,amir hadziahmetovic,amir hadziahmetovic,,amir hadziahmetovic,bosnia and herzegovina,100
Bosnia And Herzegovina,BIH,17,MF,BURNIC Dzenis,Dženis,BURNIĆ,BURNIĆ,22/05/1998,Karlsruher SC (GER),182,EA,228082,7088,Dženis Burnić,Dženis,Burnić,,Men's Football,Bosnia and Herzegovina,Karlsruher SC,Bundesliga 2,CM,Center Midfielder,68,76,58,66,71,62,67,181,73,5/22/1998 12:00:00 AM,3,3,2,dzenis burnic,dzenis burnic,,dzenis burnic,bosnia and herzegovina,100
Bosnia And Herzegovina,BIH,18,DF,KATIC Nikola,Nikola,KATIĆ,KATIĆ,10/10/1996,FC Schalke 04 (GER),194,EA,244204,6985,Nikola Katić,Nikola,Katić,,Men's Football,Bosnia and Herzegovina,FC Schalke 04,Bundesliga 2,CB,Center Back,69,51,35,45,53,68,79,194,90,10/10/1996 12:00:00 AM,2,2,1,nikola katic,nikola katic,,nikola katic,bosnia and herzegovina,100
Bosnia And Herzegovina,BIH,19,FW,ALAJBEGOVIC Kerim,Kerim,ALAJBEGOVIĆ,ALAJBEGOVIĆ,21/09/2007,FC Red Bull Salzburg (AUT),186,EA,75533,14376,Kerim Alajbegović,Kerim,Alajbegović,,Men's Football,Bosnia and Herzegovina,RB Salzburg,Ö. Bundesliga,LM,Left Midfielder,61,70,58,55,64,36,53,185,70,9/21/2007 12:00:00 AM,3,4,1,kerim alajbegovic,kerim alajbegovic,,kerim alajbegovic,bosnia and herzegovina,100
Bosnia And Herzegovina,BIH,20,FW,BAJRAKTAREVIC Esmir,Esmir,BAJRAKTAREVIĆ,BAJRAKTAREVIĆ,10/03/2005,PSV Eindhoven (NED),175,EA,269823,8614,Esmir Bajraktarević,Esmir,Bajraktarević,,Men's Football,Bosnia and Herzegovina,,Eredivisie,RW,Right Wing,67,77,54,65,76,40,59,175,64,3/10/2005 12:00:00 AM,4,2,2,esmir bajraktarevic,esmir bajraktarevic,,esmir bajraktarevic,bosnia and herzegovina,100
Bosnia And Herzegovina,BIH,23,FW,TABAKOVIC Haris,Haris,TABAKOVIĆ,TABAKOVIĆ,20/06/1994,Borussia Mönchengladbach (GER),196,EA,212002,3546,Haris Tabaković,Haris,Tabaković,,Men's Football,Bosnia and Herzegovina,M'gladbach,Bundesliga,ST,Striker,73,60,73,52,65,29,80,194,90,6/20/1994 12:00:00 AM,2,3,1,haris tabakovic,haris tabakovic,,haris tabakovic,bosnia and herzegovina,100
Bosnia And Herzegovina,BIH,24,DF,CELIK Nidal,Nidal,ČELIK,ČELIK,17/07/2006,RC Lens (FRA),192,EA,77056,12177,Nidal Čelik,Nidal,Čelik,,Men's Football,Bosnia and Herzegovina,RC Lens,Ligue 1 McDonald's,CB,Center Back,64,60,35,49,50,62,71,192,80,7/17/2006 12:00:00 AM,2,3,1,nidal celik,nidal celik,,nidal celik,bosnia and herzegovina,100
Bosnia And Herzegovina,BIH,25,FW,LUKIC Jovo,Jovo,LUKIĆ,LUKIĆ,28/11/1998,Universitatea Cluj (ROU),190,EA,75209,12176,Jovo Lukić,Jovo,Lukić,,Men's Football,Bosnia and Herzegovina,FC Univ. Cluj,SUPERLIGA,ST,Striker,64,61,64,47,59,27,69,190,82,11/28/1998 12:00:00 AM,2,3,2,jovo lukic,jovo lukic,,jovo lukic,bosnia and herzegovina,100
Brazil,BRA,1,GK,ALISSON,Álisson Ramsés,BECKER,A. BECKER,02/10/1992,Liverpool FC (ENG),193,EA,212831,22,Alisson,Alisson,Ramses Becker,Alisson,Men's Football,Brazil,Liverpool,Premier League,GK,Goalkeeper,89,86,85,86,89,56,90,193,91,10/2/1992 12:00:00 AM,1,3,1,alisson,alisson ramses becker,alisson,alisson,brazil,100
Brazil,BRA,2,MF,EDERSON SILVA,Éderson José,DOS SANTOS LOURENÇO DA SILVA,ÉDERSON S.,07/07/1999,Atalanta Bergamo (ITA),184,EA,210257,104,Ederson,Ederson,Santana de Moraes,Ederson,Men's Football,Brazil,Fenerbahçe,Trendyol Süper Lig,GK,Goalkeeper,85,83,82,91,83,64,83,188,86,8/17/1993 12:00:00 AM,1,3,2,ederson,ederson santana de moraes,ederson,ederson,brazil,88
